created_at,text
Wed May 06 23:35:15 +0000 2015,Billy King: 'Brook Lopez has got us to the playoffs' http://t.co/lvJ65Qvil8 #nets
Wed May 06 23:30:57 +0000 2015,Then again nothing might even happen anyway since the #Nets always take forever and a day to make moves
Wed May 06 23:30:24 +0000 2015,So Billy King says Lopez and Thaddeus are the top priorities...which probably means D-Will or JJ will be gone  or even both #Nets
Wed May 06 23:28:32 +0000 2015,RT @kc1nyk: #Nets GM Billy King (#29 and #41) said he'll try to trade up in #NBADraft  said he doesn't expected to trade any future draft p…
Wed May 06 23:27:05 +0000 2015,Disgraceful Nets expect good vibes from failure of a season| http://t.co/Q9ML9hp9gc #Nets #NBA
Wed May 06 23:26:20 +0000 2015,RT @BrooklynNets: GM  Billy King speaking with the media today about all things #Nets http://t.co/5iEgXuvMJ8
Wed May 06 23:25:14 +0000 2015,RT @BrooklynNets: GM  Billy King shares his insight on the future of the #Nets: http://t.co/hhQqz3Ox42 http://t.co/LBN8Xxqk2R
Wed May 06 23:23:33 +0000 2015,RT @BrooklynNets: GM  Billy King shares his insight on the future of the #Nets: http://t.co/hhQqz3Ox42 http://t.co/LBN8Xxqk2R
Wed May 06 23:10:14 +0000 2015,Hawks Eliminate Nets in Game 6 http://t.co/bXWEoLubZX #Nets #NBA
Wed May 06 23:09:34 +0000 2015,RT @BrooklynNets: The #Nets and @nationalgridus are heating up BK during the playoffs! RT for chance to win a  #BGreen Nets Prize Pack! htt…
Wed May 06 23:08:04 +0000 2015,#BrooklynNets #Nets #netsnation NetsDaily's End of the Season Roundtable http://t.co/vcn8mXqXW3
Wed May 06 23:03:46 +0000 2015,RT @BrooklynNets: GM  Billy King speaking with the media today about all things #Nets http://t.co/5iEgXuvMJ8
Wed May 06 23:03:29 +0000 2015,RT @BrooklynNets: GM  Billy King shares his insight on the future of the #Nets: http://t.co/hhQqz3Ox42 http://t.co/LBN8Xxqk2R
Wed May 06 22:52:02 +0000 2015,Nets face uncertainty heading into offseason| http://t.co/vTpUqBCJyy #Nets #NBA
Wed May 06 22:45:42 +0000 2015,@paxer89 Top of #nets today! Tired of unwanted subscription emails? Try Unroll.Me: http://t.co/G5hZEfzqF4
Wed May 06 22:45:13 +0000 2015,Barclays Center will host NBA draft for third straight year http://t.co/iLXQdilv3D #Nets #NBA
Wed May 06 22:34:49 +0000 2015,#Nets top priority Re-signin Brook Lopez    Thaddeus Young  http://t.co/4Teoattvg9 #coach #job #Williams
Wed May 06 22:34:35 +0000 2015,RT @BrooklynNets GM  Billy King shares his insight on the future of the #Nets: http://t.co/ZmSutIfrBr http://t.co/ajT8LyP76o #nets
Wed May 06 22:31:28 +0000 2015,#Nets top priority Re-signin Brook Lopez    Thaddeus Young  http://t.co/tuSWZFkuOT #job #Joe #Williams
Wed May 06 22:22:28 +0000 2015,Girls in action. #basketball #nike #jordan #kobe #ball #bball #lba #game #nba #nets #theregal… https://t.co/vozmbchyb7
Wed May 06 22:22:24 +0000 2015,#Nets top priority Re-signin Brook Lopez    Thaddeus Young  http://t.co/0jQqImPA48 #coach #Joe #toppriority
