created_at,text
Wed May 06 05:21:57 +0000 2015,Warriors were not going to go 16-0 in the playoffs. Bad night  shit-tastic refs. It happens. #GSWarriors #DubNation
Wed May 06 05:21:26 +0000 2015,My team lost  but man! #OneEyedCharlie #NeverAgain #GSWarriors #WarriorsGround @warriors @memgrizz
Wed May 06 05:20:13 +0000 2015,@SportsBoyTony time for #GSWarriors fans to throw on their #Clippers jerseys http://t.co/YwDMo5AZ74
Wed May 06 05:20:05 +0000 2015,#KCA #VoteJKT48ID StanfordVoice: Hard to believe this is just 3rd home loss all season for #GSWarriors and first since JANUARY. On to Memph…
Wed May 06 05:19:41 +0000 2015,Congratulations to Steph Curry! 👏🏼👍🏼 such a great inspiration to us ballers! 👊🏼✨🏀 #KiaMVP #GSWarriors
Wed May 06 05:19:30 +0000 2015,Okay in my opinion Stephen Curry  had a horrible  game tonight... #MVP #GSWarriors #NBAPlayoffs #GSWvsMEM #Bricks
Wed May 06 05:18:44 +0000 2015,RT @StanfordVoice: Hard to believe this is just 3rd home loss all season for #GSWarriors and first since JANUARY.  On to Memphis. #KTVU
Wed May 06 05:18:41 +0000 2015,#NBAPlayoffs  #GSWarriors perdieron invicto. Fallaron muchos tiros y perdieron muchas bolas  pero DAR CRÉDITO defensa #memgrizz. Serie 1-1
Wed May 06 05:18:05 +0000 2015,RT @StanfordVoice: Hard to believe this is just 3rd home loss all season for #GSWarriors and first since JANUARY.  On to Memphis. #KTVU
Wed May 06 05:17:50 +0000 2015,Hard to believe this is just 3rd home loss all season for #GSWarriors and first since JANUARY.  On to Memphis. #KTVU
Wed May 06 05:16:09 +0000 2015,Look at the #dotcommers leave the #GSWarriors game @OracleArena lol got to catch the #google bus
Wed May 06 05:16:08 +0000 2015,Apparently Tony Allen thinks he should make first team defense #GSWarriors
