created_at,text
Thu May 07 02:51:07 +0000 2015,L #NBA #Knicks 2008 Mcfarlane Zach Randolph #NewYork Knicks NBA #Offers #Deals http://t.co/Wym4HkqU1e
Thu May 07 02:47:36 +0000 2015,#WeightLoss #Fit Fight Harmful Effects of Weight Loss on Your Skin http://t.co/4VgHpU1nqH #Knicks #Sports
Thu May 07 02:47:29 +0000 2015,@alex_doerrer #smh #knicks are something else also
Thu May 07 02:43:48 +0000 2015,#NBA #Knicks - New York Knicks Black Large Short Sleeve Tee T-Shirt:  $12.95End Date: F... http://t.co/VOlisFRxnP http://t.co/lQmogZfBKD
Thu May 07 02:43:48 +0000 2015,#NBA #Knicks - VTG NEW YORK KNICKS PRO PLAYER EMBROIDERED CAP  BLUE UNDER BRIM  NWT.:  ... http://t.co/VhgJzuDIYa http://t.co/lQmogZfBKD
Thu May 07 02:43:47 +0000 2015,#NBA #Knicks - New York Knicks Black Large Short Sleeve Tee T-Shirt:  $12.95End Date: F... http://t.co/o44eE5Esty http://t.co/k33Sm3HFUt
Thu May 07 02:43:47 +0000 2015,#NBA #Knicks - VTG NEW YORK KNICKS PRO PLAYER EMBROIDERED CAP  BLUE UNDER BRIM  NWT.:  ... http://t.co/y40egORfWG http://t.co/k33Sm3HFUt
Thu May 07 02:42:09 +0000 2015,L L #Baseball #NBA #Knicks Just Don C Snapback #Hat #onsale #Discount http://t.co/1mvp7QWnkc
Thu May 07 02:41:36 +0000 2015,#Knicks #Clothing #Adidas Amare Stoudemire New York Knicks T-shirt #NBA #1 Mens XL http://t.co/CSe2uuj0We #eBay #Auction
Thu May 07 02:41:36 +0000 2015,#Baseball #NBA Vintage Allan Houston #NewYork #Knicks #Jersey 40 Medium Champion MINT NICE http://t.co/bJHrDydJtg #onsale #Discount
Thu May 07 02:41:35 +0000 2015,#NBA #Knicks Knicks Just Don C Snapback #Hat http://t.co/NM5ksj7Hw3 #Offers #Deals
Thu May 07 02:40:08 +0000 2015,#Knicks #Cards 2014-15 Panini Immaculate #Carmelo Calderon Hardaway Larkin Knicks Patch #d 03/10 http://t.co/tfCyKWNrcY #Card #Deals
Thu May 07 02:40:07 +0000 2015,#Apparel #Souvenirs *Flash Sale* #NewYork #Knicks NBA Mitchell    Ness Snapback Hat #Basketball Cap http://t.co/LlunIDaeUi #NBA #Auction
Thu May 07 02:36:38 +0000 2015,RT @NY_Knicks_Fans1: L #NBA #Knicks 1986-87 Patrick Ewing Fleer #32 Knicks RC Rookie SEE SCANS FOR CONDITION #Offers #Deals http://t.co/RLQ…
Thu May 07 02:36:03 +0000 2015,I see you Shump. I can never hate a hard worker. Keep it up bruh. Salute. #Knicks http://t.co/cxpFmPxXgT
Thu May 07 02:31:36 +0000 2015,L L L #Knicks #Clothing New York Knicks Winter Cap Beanie- Brand New #eBay #Auction http://t.co/8MjUOVH22b
Thu May 07 02:30:19 +0000 2015,James Dolan Gives an Executive Another Shot  Deserved or Not http://t.co/YzO3s2nrjF #knicks #NBA
Thu May 07 02:29:06 +0000 2015,@nyrangers thanks for ruining my week. I passed two bar exams and I'm still miserable. #blamedolan #dolanteamscantwin #knicks #rangers
Thu May 07 02:25:36 +0000 2015,L L #Knicks #Clothing New York Knicks Color Winter Cap Beanie- Brand New #eBay #Auction http://t.co/hFA0Rbm8Mo
Thu May 07 02:25:18 +0000 2015,#Baseball #NBA #NewYork #Knicks 2014-15 IMMACULATE CASE 5X Index Card TEAM BREAK 14/15 Panini http://t.co/NQhTXMFcVf #onsale #Discount
Thu May 07 02:25:17 +0000 2015,#NBA #Knicks #NewYork Knicks Sprewell NBA #Jersey XXL http://t.co/5B9baw4iPA #Offers #Deals
Thu May 07 02:25:17 +0000 2015,#Knicks #Clothing Jordan Spizike Orange Blue Black White New York Knicks III IV V VI IX X XI 23 11 http://t.co/abuMaBtIgX #eBay #Auction
