created_at,text
Thu May 07 02:41:35 +0000 2015,#NBA #AtlantaHawks Playoffs Atlanta Hawks Mitchell Ness Logo Snapback Cap Hat Red With Navy Brim http://t.co/ykDiRhzPlo #Hawks #Sports
Thu May 07 02:41:16 +0000 2015,@jwollock #caps and #hawks for the cup?
Thu May 07 02:39:40 +0000 2015,RT @JJfromtheSIPP: “@DominiqueComedi: LET'S GO DC!! #Wizards” NOT TONITE. We gotta get this one. #Hawks
Thu May 07 02:37:09 +0000 2015,#atlantahawks #ATLHawks #Hawks #atlanta Tales from CoachX  Justin Anderson http://t.co/4H5zzKS6Wx
Thu May 07 02:36:36 +0000 2015,"@FOX5Sports: #Hawks tie series with help from @krodfox5  Very superstitious  nuthin' more to say. @ATLHawks http://t.co/kFUzmZ8Rfc"  THANKS
Thu May 07 02:35:58 +0000 2015,#NBA #HAWKS - Men NBA Reebok # 2 Joe Johnson Atlanta Hawks Basketball Jersey ( 2XL )Ora... http://t.co/SMZJqRaqXx http://t.co/k33Sm3HFUt
Thu May 07 02:35:58 +0000 2015,#NBA #HAWKS - Playoffs Atlanta Hawks Mitchell Ness Logo Snapback Cap Hat Red With Navy ... http://t.co/KIs61ygnv7 http://t.co/k33Sm3HFUt
Thu May 07 02:35:58 +0000 2015,#NBA #HAWKS - ATLANTA HAWKS 1979-80 Mitchell and Ness HWC Authentic Vintage NBA Warm-Up... http://t.co/wRkpjWSLDA http://t.co/k33Sm3HFUt
Thu May 07 02:35:36 +0000 2015,#Health #Solution Juice Cleanse for Weight Loss http://t.co/HPzkBmHRq8 #Hawks #Fitness
Thu May 07 02:34:10 +0000 2015,HVA vs FARRAGUT this Friday. Everybody be there. Huge game. #DistrictChampionship #Hawks #HVAvsFarragutInEverySport #GreatSchools
Thu May 07 02:32:35 +0000 2015,L L NBA #AtlantaHawks *NEW* Atlanta Hawks NBA Visor REEBOK Hat NWOT #Hawks #Sports http://t.co/EDqwUIq7uu
Thu May 07 02:30:24 +0000 2015,Looking like #Bolts vs #Caps    probably #Hawks vs #Ducks for conference finals.
Thu May 07 02:30:02 +0000 2015,Sure the #Bulls lost tonight but all eyes on the #Blackhawks tommorow. Go #Hawks !!! #StanleyCup
Thu May 07 02:27:09 +0000 2015,L #Sports #Basketball ATLANTA #Hawks NBA Adidas Authentic Collection Road Short Sleeve Warm-Up Top #Bestseller #Buy http://t.co/KgDlBiA5PU
Thu May 07 02:25:41 +0000 2015,#Sports #Basketball Men NBA Reebok # 2 Joe Johnson Atlanta #Hawks Basketball Jersey ( 2XL )Orange… http://t.co/9hiYP88KIZ #Bestseller #Buy
Thu May 07 02:25:39 +0000 2015,#NBA #AtlantaHawks Men NBA Reebok # 2 Joe Johnson Atlanta Hawks Basketball Jersey ( 2XL )Orange NWT http://t.co/JJK1RcKj0a #Hawks #Sports
Thu May 07 02:22:17 +0000 2015,Rivers :Dwight Howard Hasn't Played This Athletic Since Magic Days| http://t.co/PwYak7qrud #Hawks #NBA
Thu May 07 02:22:08 +0000 2015,【Ｇ．ライト】 ホームランジョージ さあ打つぞジョージ ここで勝負を決めろ 我らの助っ人ジョージ #Nankai #Hawks #sbhawks
Thu May 07 02:20:47 +0000 2015,#Health #Solution Is It Enough to Just Have the Tummy Tuck to Fight Obese? http://t.co/hByQWDO9OH #Hawks #Fitness
Thu May 07 02:17:59 +0000 2015,If the #Rockets win tonight  all 4 series will be tied 1-1...Let the FUN begin!  #Cavs #bulls #Hawks #Wizards #Warriors #Grizzlies #Clippers
Thu May 07 02:12:45 +0000 2015,Can't wait to watch Chicago sweep tomorrow night! #hawks
Thu May 07 02:11:36 +0000 2015,L C NBA #AtlantaHawks Playoffs Atlanta Hawks **Mitchell   amp amp amp amp amp amp Ness** Logo Snapback #Hawks #Sports http://t.co/yEeMUZbkUJ
Thu May 07 02:10:13 +0000 2015,@lonidoone  I meant #Flames vs #Hawks in semi-final ... cause both in western conference!
Thu May 07 02:09:31 +0000 2015,#hawks out the Eastern Conference...  #nba  http://t.co/CfXHVkzv6n              https://t.co/5WWmKXHRxy http://t.co/t0fr17QgYG
Thu May 07 02:09:08 +0000 2015,#Sports #Basketball NBA Atlanta #Hawks Basketball 12 oz Beer Bottle Light LED Neon Bar Pub http://t.co/S3RA8kQfBl #Bestseller #Buy
Thu May 07 02:09:06 +0000 2015,#NBA #AtlantaHawks NBA Atlanta Hawks Basketball 12 oz Beer Bottle Light LED Neon Bar Pub http://t.co/NvK7KYU6M3 #Hawks #Sports
Thu May 07 02:07:12 +0000 2015,L C #Sports #Basketball Atlanta #Hawks Flat Bill Fitted Flexfit Hat by Adidas Size L/XL (7 1/4-7 5/8) #Bestseller… http://t.co/BcHCQ0dyO4
Thu May 07 02:04:01 +0000 2015,Red Shouldered Hawk in flight at HoleyLand Wildlife .. http://t.co/nqIAEqOOkJ #birds #hawks #raptors #red #shouldered #hawk
Thu May 07 02:01:42 +0000 2015,@CarmenDeFalco @Jurko64 just to let u know  3 nothing  3 nothing. #Hawks http://t.co/SABgCUKwCa
Thu May 07 02:01:34 +0000 2015,L L #Sports #Basketball Special Edition Authentic Atlanta #Hawks Throwback Alternate color Size 2XL #Bestseller #Buy http://t.co/mHA9hWuJ08
