created_at,text
Thu May 07 02:40:06 +0000 2015,#NBA #Celtics #Arena VTG Boston Celtics Script Sports Specialties Snapback Hat NBA Basketball Cap http://t.co/cGH2Cile2z #BasketBall #Deals
Thu May 07 02:40:05 +0000 2015,#Celtics #Tshirt Vintage NBA BOSTON CELTICS Garden 80's larry bird era 50/50 gray T Shirt Xl http://t.co/2oNLvSxiX7 #NBA #Boston
Thu May 07 02:40:05 +0000 2015,#Celtics #Jersey NBA BOSTON CELTICS PAUL PIERCE ADIDAS WHITE MESH JERSEY http://t.co/D298zsyF5n #Basketball #NBA
Thu May 07 02:38:06 +0000 2015,L L #Celtics #Jersey adidas NBA Boston Celtics Kevin Garnett Youth Basketball Jersey NWT S #Basketball #NBA http://t.co/BTgvKRnIuv
Thu May 07 02:38:05 +0000 2015,#Celtics #Hat Boston Celtics Adidas NBA 2014 Draft Flat Brim Snapback Hat Cap OSFA http://t.co/TasFfgIoJZ #Boston #BestSeller
Thu May 07 02:35:37 +0000 2015,#Healthy #Program 9 Weight Loss Tips For Taking the Pounds Off and Keeping Them Off http://t.co/Ci5ECXS8Wy #Celtics #GetFit
Thu May 07 02:33:55 +0000 2015,http://t.co/W46aXIxtYs @Patriots #sorryboston #tombradyisafake at least the #celtics never cheated so you've still got that.
Thu May 07 02:33:53 +0000 2015,@WaYN31522 As a #Celtics fan  w Coach Rivers at the helm  the #LAC can take that next step 4 their org going 4wd #BINGO
Thu May 07 02:32:36 +0000 2015,L #NBA Vintage1984 80'S #Boston #Celtics Shirt BIRD PARISH MCHALE AINGE XL #BasketBall #Forsale http://t.co/q9X1XsQh9Q
Thu May 07 02:30:14 +0000 2015,Report :Larry Bird's short  eventful baseball career http://t.co/EwVbX5eabv #Celtics #NBA
Thu May 07 02:27:08 +0000 2015,L #NBA #Celtics #Arena Vintage1984 80'S BOSTON CELTICS World Champions Leprechaun Shirt BIRD MEDIUM #BasketBall… http://t.co/lcJObIGY4j
Thu May 07 02:25:17 +0000 2015,#NBA Adidas #Boston #Celtics BASKETBALL WARMUP SHIRT JERSEY Large 44/46 100% polyester http://t.co/65VUvETn5F #BasketBall #Forsale
Thu May 07 02:25:16 +0000 2015,#NBA #Celtics #Arena BOSTON CELTICS LARRY BIRD AUTHENTIC THROWBACK JERSEY XXL http://t.co/rc80XRVxqc #BasketBall #Deals
Thu May 07 02:25:16 +0000 2015,#Celtics #Tshirt NWT~Boston Celtics NBA SUPER FAN LOT~Adidas cap~47 WInter Hat~T-shirt Men Small http://t.co/xcXsUMBMhz #NBA #Boston
