created_at,text
Thu May 07 02:07:07 +0000 2015,L L #NBA #Basketball BOYS JERMAINE ONEAL INDIANA #Pacers NBA BASKETBALL #Jersey 3 TODDLER #eBay #Auction http://t.co/CmePSTduVk
Thu May 07 02:02:07 +0000 2015,#WeightLoss #Fit How to Keep That Weight Lost Forever http://t.co/AwNNFnxBAa #Pacers #Healthy
Thu May 07 02:01:21 +0000 2015,L B #NBA #Basketball Mens Yellow #Adidas nbafusion NBA INDIANA #Pacers Training S/S Shirt size XL #eBay #Auction http://t.co/FnxypXNjCD
Thu May 07 01:56:07 +0000 2015,L L L #Sports #Goods #NBA Mitchell and Ness Indiana #Pacers Logo Snapback #Forsale #onsale http://t.co/ypYS7jRnPs
Thu May 07 01:54:51 +0000 2015,#4040club #pacers  reggiemillertnt's photo https://t.co/RxdKEYY60n
Thu May 07 01:50:36 +0000 2015,L #Collectible #Buzz New Yellow Indiana #Pacers Shirt size XL With Tags #Bestseller #Buy http://t.co/RdUuz3fXGU
Thu May 07 01:50:07 +0000 2015,C.J. Miles is Getting His Shot Release Fixed For NBA 2K16 http://t.co/a7yFj4MXQ9 #Pacers #NBA
Thu May 07 01:49:34 +0000 2015,#WeightLoss #Fit 3-Day Juice Diet Plans http://t.co/jxxFOe9Yzp #Pacers #Healthy http://t.co/qHgueb63wr) #weightl… http://t.co/pHOPrv2yH8
Thu May 07 01:46:38 +0000 2015,#WeightLoss #Fit 3-Day Juice Diet Plans http://t.co/zSGlvIQmMT #Pacers #Healthy
Thu May 07 01:46:37 +0000 2015,L #NBA #Basketball New Yellow Indiana #Pacers Shirt size XL With Tags #eBay #Auction http://t.co/NRyC0d7r8Z
Thu May 07 01:40:08 +0000 2015,#Collectible #Buzz Adult Small Indiana #Pacers SHIRT #25 RUSH Navy http://t.co/ZrQpqaEq5Y #Bestseller #Buy
Thu May 07 01:40:08 +0000 2015,#Sports #Goods Adult Small Indiana #Pacers SHIRT #25 RUSH Navy http://t.co/oT7M7O2WY3 #Forsale #onsale
Thu May 07 01:40:07 +0000 2015,#NBA #Basketball Adult Small Indiana #Pacers SHIRT #25 RUSH Navy http://t.co/Z0GT7nyYkW #eBay #Auction
