created_at,text
Thu May 07 04:09:51 +0000 2015,RT @ESPNCleveland: The Headband is back! It's the top-10 observations from the #Cavs’ win over the #Bulls: http://t.co/lw7bInT9MQ http://t.…
Thu May 07 04:09:44 +0000 2015,RT @ESPNCleveland: The Headband is back! It's the top-10 observations from the #Cavs’ win over the #Bulls: http://t.co/lw7bInT9MQ http://t.…
Thu May 07 04:08:58 +0000 2015,The Headband is back! It's the top-10 observations from the #Cavs’ win over the #Bulls: http://t.co/lw7bInT9MQ http://t.co/QuF7T94n72
Thu May 07 04:08:55 +0000 2015,RT @MerdyWorld79: #Bulls will come back strong at home
Thu May 07 04:08:35 +0000 2015,#FatLoss #Fitness Why diets don’t work – three things you need to know... http://t.co/fcw08rgMKB #Bulls #FitBit
Thu May 07 04:08:34 +0000 2015,TIX http://t.co/WNmQiCuOIw L 2 Playoff - Chicago #Bulls vs Cavs - Round 2 Game 3 United Center… http://t.co/k6sQGCP97c #Tickets #Ticket
Thu May 07 04:08:32 +0000 2015,RT @BeforeFamePics: Joakim Noah (#Bulls) on playing in Cleveland #FlashbackFriday https://t.co/pPC7r2I8Pf
Thu May 07 04:08:15 +0000 2015,#Bulls will come back strong at home
Thu May 07 04:08:06 +0000 2015,#chicagobulls #bulls #chicago Bulls Cavaliers Basketball http://t.co/GkOuqtcugk
Thu May 07 04:08:06 +0000 2015,#chicagobulls #bulls #chicago Thibodeau displeased Rose not getting to line http://t.co/br4sw9D6dB
Thu May 07 04:07:55 +0000 2015,Thibodeau: "We gave them everything" #Bulls can't figure out poor play in Game 2 loss vs.#Cavs:http://t.co/CBB9Lv30pP http://t.co/Uybd6JcmkB
Thu May 07 04:07:42 +0000 2015,NBA Playoffs: Potential Free Agent Targets:  http://t.co/f4FqzglBvJ #Bulls
Thu May 07 04:07:36 +0000 2015,L L #DerrickRose #Bulls 2010 SP AUTHENTIC BY THE LETTER (S) PATCH AUTO DERRICK ROSE #/149 BULLS #NBA #Collectibles http://t.co/ZYIBS4y9vh
Thu May 07 04:07:19 +0000 2015,RT @Rachel__Nichols: Love running into old friends! Spotted @criscarter80 at the #Bulls-#Cavaliers game tonight. #OhioGuy http://t.co/KNeYq…
Thu May 07 04:07:18 +0000 2015,RT @Rockit: Hosting the #smms8 afterparty calls for a selfie from @codunn    @steveGOgreen! Now time to cheer on the #Bulls!!! http://t.co/F…
Thu May 07 04:07:10 +0000 2015,L L #Sporting #Goods #NBA-Chicago-#Bulls-Nike-White-Michael-Jordan-23-Throwback-jersey-L #Deals #Bargains http://t.co/U5SdWD5ncC
Thu May 07 04:06:08 +0000 2015,RT @davebiddle: #Bulls fan here. Cardale &gt  Noah.
Thu May 07 04:05:57 +0000 2015,RT @jfey5: MIROTIC WATCH: The runner-up for Rookie of the Year has now played 3 of possible 89 MIN in the series. #Bulls #ThibsSubPatternSu…
Thu May 07 04:05:42 +0000 2015,@WaddleandSilvy watched Bulls game and yesterday's podcast came to mind  all those questions that u    @TWaddle87 had were answered #bulls
Thu May 07 04:05:18 +0000 2015,#Bulls #Collectible Michael Jordan RC - Rookie Card - BGS 9 http://t.co/sGPjY2UQtr #MichaelJordan
Thu May 07 04:05:17 +0000 2015,Cavaliers Even Second Round Series http://t.co/J0GBf4LCZf #Bulls
